,graphics_unigram,graphics_bigram,graphics_interpolation
file_170,386.9156201963147,0.09358173660815201,0.2783453952140046
file_171,295.3540251531853,0.035226737572032436,0.11699784330037821
file_172,270.759696692038,0.035277284280648316,0.13661156810269912
file_173,201.35655036072862,0.06732044808295377,0.22204162918211523
file_174,261.754514510109,0.060125598418372735,0.21221577553024606
file_175,211.7352480584337,0.11655165026518009,0.37173524845830935
file_176,401.08971822914845,0.026569492364401568,0.10111580865203562
file_177,198.08468137508072,0.04312501798510746,0.15708086984110195
file_178,282.9926194541338,0.14752344493372557,0.4593615824219201
file_179,228.48702269061005,0.06347895990622204,0.21927659544869463
file_18,243.2112227502161,0.08731520072369547,0.3112733178734479
file_180,196.21543987162755,0.028875400402581897,0.11182422662202847
file_181,256.51141612870396,0.02676142190540252,0.09679170377023666
file_182,358.59976977377,0.2875986159025753,0.8576868810011674
file_183,330.1846555868365,0.05221257732924347,0.16606290341066487
file_184,213.55415441614903,0.056259012921127734,0.20717912499084648
file_185,384.95318004515457,0.04647328000581125,0.15362585151889857
file_186,384.97539616132656,0.20232753589320665,0.6767907098659421
file_187,296.44175494617434,0.04958039044787885,0.16923247234782832
file_188,335.17867118902655,0.052890066846882265,0.18355197923805053
file_189,251.35024982300064,0.12063360786286048,0.38943905500787834
file_19,265.6116388320268,0.06335648356878733,0.21421492403595677
file_190,348.7650769692285,0.14002910830035084,0.4537412950565207
file_191,334.12881384572535,0.04596041316186091,0.15911540664166549
file_192,319.476331790472,0.07687510487456096,0.2649331320763231
file_193,347.87533528182695,0.0829165273111267,0.28812391578889496
file_194,345.59001445168303,0.054818423151332805,0.17955277959005803
file_195,855.5966535721366,1.3033101763039034,3.8018011758111916
file_196,400.92887994932124,0.12619679948596507,0.38194852733849227
file_197,220.80497316636857,0.04478615466335444,0.1581649716039524
file_198,388.18501966656186,0.09369179809078906,0.34876686679573604
file_199,236.05330444815445,0.08551965403889066,0.29215608170841223
file_2,220.0011880428013,0.03781588448289455,0.15047577279247504
file_20,220.6052930797888,0.0322532268896708,0.11118604556388026
file_200,243.9045801699517,0.13047716302182732,0.452032540332367
file_201,187.66839418521175,0.05701694622081555,0.19027624080966712
file_202,618.1843023017796,0.05535904008351673,0.18856585055891534
file_203,312.12418073596393,0.061549921403922486,0.20379987576997136
file_204,229.2606086187989,0.06293086745703008,0.2178954282424925
file_205,211.39166936996045,0.043864761938274946,0.16357497261836143
file_206,196.88574046987208,0.09138033280471829,0.29174067307601853
file_207,429.7693972824785,0.029744491323505356,0.09789489443355398
file_208,365.984291089078,0.042705104673598566,0.15578952119327497
file_209,253.73725190219216,0.1354376690111268,0.42709906361976524
file_21,515.6695804961163,0.07451521986879858,0.24779730189222415
file_210,354.0224650637371,0.08098727554087783,0.2348497581028706
file_211,208.02933930391882,0.07102326336827205,0.24174325563774784
file_212,746.4048279429736,0.44056524776115974,1.3968659815553408
file_213,329.6848857857277,0.17006550573027635,0.5856914703638882
file_214,987.7622038591555,0.4823418100949437,1.3477603912733875
file_215,310.1168154916691,0.040667636414256005,0.13446408688131567
file_216,534.0872698092403,0.01364057593747806,0.05251183179511345
file_217,361.1651414345841,0.06191857806083268,0.20934236972592002
file_218,217.39190965199893,0.07193449217377698,0.23225409046933548
file_219,293.2166565169386,0.043934558865019374,0.15277476298370418
file_22,230.91976307708708,0.020465297078026978,0.07628059401180112
file_220,184.2367355839245,0.03941327716518788,0.13769776336553113
file_221,291.207943767596,0.0672946807220671,0.22532312690556788
file_222,251.25280851360915,0.08497391077024871,0.3350706030810256
file_223,358.3541622768019,0.10605102947581437,0.35331019367006583
file_224,287.2534733603046,0.08164221591313443,0.25475921979559407
file_225,281.3977025447537,0.04964529545102781,0.1680778088201262
file_226,287.51908778366146,0.05403657563403538,0.16911570301793966
file_227,313.72486728650983,0.05928653696773899,0.19312307129148346
file_228,262.23490799119315,0.05425144296488695,0.20605221322089115
file_229,294.10261978898154,0.06119107045075846,0.20745898996197096
file_23,452.66500337714206,0.14066373185629807,0.4451830270602846
file_230,232.64877529492725,0.05430353921869465,0.17538234159260688
file_231,565.1323719341951,4.593292313426801,10.752597423634809
file_232,314.3144341335906,0.1323898958250693,0.39652975541279023
file_233,181.01596497226026,0.08775826471918716,0.2953028286196566
file_234,274.9469915961084,0.07319617354813834,0.24819122879636535
file_235,284.22352692241515,0.06882823859809127,0.22705165186748846
file_236,263.2470551936121,0.16783630867223825,0.504675740042504
file_237,282.10147364700765,0.13177675270914105,0.4075253504745288
file_238,339.0769127611321,0.25970153026876214,0.7608214216898235
file_239,203.97761174615488,0.09985493695991121,0.3488804671371512
file_24,143.60091323636132,0.05533770912149939,0.20181857791146582
file_240,184.85985026380058,0.0458891863183146,0.1606329998385481
file_241,209.09796842329186,0.08013644307180243,0.2569966786120941
file_242,295.41495043730856,0.04527044545382396,0.15644073800317632
file_243,346.8482160888538,0.030696671618398678,0.10632548147412893
file_244,252.08765243112333,0.0489980287466063,0.1692914311936635
file_245,227.56908543476015,0.04544044052358038,0.17135522017025398
file_246,211.7664944638395,0.039168622331482154,0.14102990151509148
file_247,221.67470700878448,0.05602509088272615,0.19523473600565638
file_248,222.366911930916,0.07722834694460562,0.27005988513052465
file_249,263.16984145746426,0.13767039892078262,0.44077304299144304
file_25,145.66508169888,0.0517161675188646,0.18365203294715918
