,religion_unigram,religion_bigram,religion_interpolation
file_18,302.0313221445984,0.16084819027285,0.4992376443037823
file_180,202.51409328995814,0.020765740957453586,0.07865977408858768
file_181,236.8568324174528,0.017860546703076737,0.06597413606556363
file_182,385.2340029709896,0.0955833092528461,0.28991124848798383
file_183,464.4334115491871,0.20196428646014558,0.523332773199286
file_184,273.0538468426607,0.04385227751319624,0.14109820736720713
file_185,400.51947908880584,0.0764402090275452,0.2356030047161172
file_186,382.854283604797,0.29464438322786085,0.9198458429092182
file_187,369.5634017014686,0.07833155211192552,0.23863046855294098
file_188,545.3523475184319,0.05243071079587497,0.16647720214599568
file_189,364.14157469529783,0.3169167949267524,0.8634157926503827
file_19,243.53226683202604,0.06528172704288249,0.22410269198861224
file_190,511.08047389244234,0.3597390236984863,0.9547819106328321
file_191,414.48506124722707,0.06539643771275039,0.20188962558337314
file_192,355.8303396654208,0.11492615335010956,0.3339297020643791
file_193,296.31861407895695,0.09859492876116001,0.3245670865276949
file_194,326.89060871346965,0.08456928989932995,0.24756100718055843
file_195,207.7667614380962,0.053761161858097,0.20181148811142985
file_196,599.0529165402429,0.15776998583476629,0.40744771519754797
file_197,294.4517846339298,0.03139599549380527,0.10912901728576828
file_198,171.61062014788018,0.01901227175015505,0.07978223499498008
file_199,292.0227628580685,0.06447390283489224,0.19262951979049778
file_2,156.59824011793611,0.03963235192650858,0.14643985540692847
file_20,209.77725757834844,0.053039574071221576,0.17002691224270294
file_200,376.19318577321326,0.13021488719207677,0.43882808932011436
file_201,212.73687754543752,0.07264480266285783,0.24792185865057176
file_202,218.1386825691036,0.05623881420507052,0.1923656412832958
file_203,293.0483511404694,0.0533813649739659,0.16700222273011603
file_204,246.27682203680786,0.08463853694636757,0.27217600491639593
file_205,329.2888969540811,0.045732249088118924,0.14841672269488662
file_206,179.30505387364394,0.17979318931734928,0.5269807775769948
file_207,457.4115184788044,0.07881273088633713,0.24120590012754536
file_208,282.33818175790134,0.03618886169410939,0.12919379725221855
file_209,555.9738797285555,5.732889095283705,12.236828793411615
file_21,254.54077084686966,0.044761602714213526,0.1598093999760573
file_210,603.9204822928176,3.1117277068490976,6.865617626350918
file_211,224.92238485578767,0.04709405336708808,0.16113622179958204
file_212,287.79793708565865,0.02134798216232119,0.07801303744799021
file_213,288.5792142927612,0.05667317590787149,0.19109682495866723
file_214,203.5338765633016,0.03401022496385002,0.11945035594541355
file_215,431.5944801953423,0.10578607838578731,0.3142725897340751
file_216,629.8400031617853,0.02339906084314383,0.07648997019315952
file_217,315.9916622173515,0.07487204599487753,0.2513324455622732
file_218,403.3630299853552,0.19102985231390981,0.5529721191975259
file_219,416.72626182652414,0.19533530509233596,0.5745346828919962
file_22,199.88629384455518,0.015077033628269343,0.057185868317347066
file_220,160.3272544715958,0.03312862640606011,0.11718312368887415
file_221,422.7676262320829,0.15327673714435802,0.4447191308998387
file_222,226.70197884337128,0.04049148199477537,0.1629281806527219
file_223,251.07455055386515,0.0290719134915888,0.0994103514725858
file_224,393.4562290694818,0.16668446253754973,0.4631295424366249
file_225,504.60245272985486,1.7310642539175498,4.419407205527811
file_226,393.5116624318811,0.12632324650746407,0.3660994310273076
file_227,326.43511072803756,0.08875996983932674,0.2718190278580745
file_228,145.3034576155764,0.015529551431863816,0.061802377812151046
file_229,293.7882613227041,0.0851175557217928,0.26507367707332397
file_23,328.97597298539705,0.09093128318776045,0.2882409998743433
file_230,269.0938214389943,0.11492419347657072,0.33741526227802987
file_231,289.0803050435138,0.06570853387325706,0.2262724946299678
file_232,401.33195656933543,0.31164198649110014,0.821351733050075
file_233,230.0631901127428,0.08676550216826799,0.2721914544506757
file_234,394.83709783274827,0.1950419482449246,0.5419721860346112
file_235,451.6428304640768,0.2513256572025828,0.795333185870911
file_236,253.24321400463455,0.19141998325373663,0.5476956784938878
file_237,609.4826858694313,0.12320110526130028,0.36601566081693704
file_238,259.4641219143335,0.05295561629406373,0.1658358626064261
file_239,201.9264331306641,0.09189091739610121,0.3111356012939303
file_24,201.3631165646178,0.08832552330442354,0.307274627756843
file_240,227.10660403933446,0.03627828331639501,0.12260982009458464
file_241,367.6775895894684,0.22631354206392143,0.6029879665879799
file_242,253.25050592968017,0.06998999468423966,0.22406157093834678
file_243,367.07848127259683,0.03262064279343082,0.11026555482602296
file_244,270.8688566422412,0.04920918250868703,0.16155618454325096
file_245,180.20123981779156,0.047308022856387445,0.1678087871258688
file_246,314.7272119966256,0.03915862482096812,0.12359132483471634
file_247,243.77490287976806,0.07161712062747393,0.21591537664091487
file_248,261.6251259895129,0.1337674553387363,0.4433664003817088
file_249,326.2752975688582,0.09722684631317834,0.2604608498948527
file_25,1010.8404961024016,2.935651886574161,5.703410555067239
file_26,386.0311502972548,0.15041156962952926,0.4446858397129012
file_27,340.60079986327526,0.034075540586638996,0.11588389423141505
file_28,226.96398191528564,0.22307109312198686,0.649300271654168
file_29,306.033352756204,0.08893807160029078,0.2805976345815463
file_3,202.04291911934573,0.033308244857360114,0.11932893222609697
file_30,210.1363698016742,0.026226454043141393,0.09010536299575175
file_31,209.39879820976194,0.06359565825133355,0.22854231021410887
file_32,256.4970930619328,0.04262084338018985,0.14686308261343742
file_33,283.66795435565314,0.18059383103505475,0.536173631216435
file_34,299.8476468250106,0.32414122607246204,0.8836781591837882
file_35,428.9515294709786,0.3778231750972461,0.9015728942451515
file_36,288.37062142202325,0.08591964036440818,0.32456234097331743
file_37,370.79342024896295,0.03136364023216778,0.09590766140666006
file_38,470.46897169338416,0.10715537297313626,0.34220543787293967
file_39,340.7736067775383,0.08875938684985529,0.28234871513240833
file_4,246.57857104761857,0.08623492791604945,0.274603861082067
file_40,263.4340036656879,0.09904400673374741,0.3072189454301093
file_41,336.2860013248326,0.040043922087492384,0.13081195791654354
file_42,1071.1122198040055,5.465512256210204,14.94629557849437
file_43,224.5050641181465,0.04338720187891142,0.14794320638905942
file_44,444.02100647814774,0.43623935478056025,1.2487735389845707
file_45,388.2531088107915,0.09187455686549582,0.26917083783180135
file_46,349.9693476419492,0.08833625155124167,0.27929627761447434
file_47,223.96854248132786,0.09079672652133922,0.2668196919851884
file_48,589.5187106313433,0.16357054832041068,0.39127768561377313
file_49,326.2440009564504,0.07440615153907996,0.23241849495315897
file_5,255.05066975863284,0.04876511966373647,0.16484141489238782
file_50,405.6092574680145,0.10550446260501284,0.2868693121501301
file_51,317.17015243526424,0.1375871892993702,0.402517848458839
file_52,329.2393987968972,0.07975816665418486,0.24207797583847612
file_52,295.3526591707267,1.2278047949776534,2.6884593908943457
file_53,640.748904292696,6.611420639871245,15.722547727079279
file_54,298.77527624498896,0.07996207116949439,0.23894982388673663
file_55,334.4312293782017,0.07393413458236443,0.23657699578513375
file_56,205.06691732586182,0.05692634303012923,0.19622361873954075
file_57,278.9408178506154,0.06408306388260618,0.18264813944485722
file_58,335.41547259207306,0.2341824450836193,0.6398391911997667
file_59,331.1753855595801,0.20028406017496317,0.5830455567553092
file_6,291.75656369812543,0.0736744298154641,0.24958598082187303
file_60,404.6865626549581,0.23584444327400356,0.6694671631820087
file_61,361.8238016881277,0.07134758361639963,0.22258614662871942
file_62,390.546020146194,0.37766151995006125,1.4681369335163559
file_63,228.22275094720135,0.028028658237099675,0.10768779219554535
file_64,220.03862086348195,0.05754149035582955,0.20050799711224956
file_65,181.7763768997253,0.06404464202520355,0.24136578500267303
file_66,349.1957394834618,0.05612417486816611,0.19328170342327788
file_67,554.2395456551484,2.2709252903223365,5.710985077414468
file_68,309.8878818133823,0.10925744087345395,0.3280952681008456
file_69,230.05172882384124,0.06044780084721574,0.1942881714429616
file_7,229.48006941350033,0.017817673308565634,0.061578445320643965
file_70,417.35240510751015,0.018345914625481304,0.06258416441923347
file_71,599.6696636771835,0.011998336271220442,0.04016770605826606
file_72,271.1518563977351,0.11529277369827397,0.34343089345137184
file_73,156.3979212705499,0.03961767296841716,0.14915322434689562
file_74,328.16613133969025,0.07816168618382058,0.232695446380696
file_75,299.08682471334447,0.2510160637061457,0.9111375524057532
file_76,193.62151613267267,0.01483008581645073,0.05912346849878699
file_77,412.1708061913535,0.03735595466248998,0.12868746139726175
file_78,173.57735593817966,0.03632605436876684,0.13570270650699442
file_79,385.1926350497349,0.047184041605886774,0.13283420920070899
file_8,306.53642239611685,0.07764409103531834,0.2561875619301939
file_80,250.81004771012834,0.13455153024145328,0.44176660434415543
file_81,256.77576506457893,0.10150835851115826,0.32220330147662074
file_82,208.74739375305174,0.24145393927627906,0.663856307390678
file_83,361.8790353314101,0.07271124961171838,0.22902485994847785
file_84,267.5797267637827,0.06547842332407333,0.19282727340880437
file_85,338.5960359619889,0.08173756717487995,0.2509909366457995
file_86,187.40965838501387,0.04033434003495515,0.15284211548610194
file_87,270.30611518348564,0.08812010048669208,0.29847771266053247
file_88,430.7754460368596,0.14103359331943172,0.38897110934953966
file_89,257.9014659132324,0.07654571208379392,0.2462189021512022
file_9,328.32994458857206,0.2917944201605065,0.7657565590914497
file_90,346.6480867943044,0.03289340797545685,0.11907239343531531
file_91,254.3146608739507,0.02988855982067357,0.11571143148709961
file_92,338.17362788973986,0.2306491899764269,0.6591728067718082
file_93,533.0445450852786,0.07157997483743862,0.23060817410535428
file_94,259.9084120461145,0.10322837745703091,0.3232755200949213
file_95,415.63326516894926,0.024600370410091877,0.091106574766915
file_96,274.23433420530006,0.05605666225794318,0.2026469032104489
file_97,182.14026943119904,0.03308529569279789,0.12825839397614086
file_98,390.6248266067587,0.19314918696627198,0.7173289744236135
file_99,171.54035600627884,0.03239963752822577,0.12201812182461744
