,medicine_unigram,medicine_bigram,medicine_interpolation
file_73,313.9189559589231,0.06645025045682589,0.10388172120868078
file_74,287.98372473153034,0.09951816746851516,0.14996971665545952
file_75,359.29351614904056,0.20050525528496232,0.3396390764384828
file_76,165.2987916324139,0.02088625723917892,0.036952443801201725
file_77,342.5727966226749,0.05308709526235713,0.08833474571407358
file_78,176.53751592025804,0.046914814289537046,0.0794126764389166
file_79,322.7714137280972,0.08038215861891045,0.11821664299978388
file_8,321.47344587044677,0.04533270323348669,0.0761681202885158
file_80,273.21904099791266,0.15727598387206676,0.2584776442265008
file_81,259.59199867987394,0.07850572558097382,0.12823516395341616
file_82,199.7804172531137,0.213611019202037,0.32064627232577325
file_83,389.01093838672347,0.08852071377575398,0.14151900559451294
file_84,369.790743302229,0.03703979699093068,0.05548988737466932
file_85,350.94898204945315,0.10062703482889578,0.15566863299240033
file_86,370.4228553834591,0.12658213042789723,0.19361284835208814
file_87,260.74975576024224,0.047278228103351944,0.07907631591429418
file_88,349.29023190859107,0.07237014834789648,0.11034357503732879
file_89,263.8811731840898,0.055877413921738985,0.09044923660882744
file_9,372.77628958698466,0.293153379882866,0.4180384333959222
file_90,368.57910134682805,0.020462066704941256,0.034525070480201835
file_91,305.75665669332733,0.026035294397514567,0.046767925922640535
file_92,269.39219543923696,0.16275248702097597,0.24636416686733917
file_93,643.0183131214309,0.05651839483175029,0.08919149937485998
file_94,252.96131377502863,0.09110391625610392,0.1513940377255999
file_95,444.0938865350129,0.011966169265765008,0.02096857041913212
file_96,445.0522105949219,0.1560679093004,0.2597143449164814
file_97,178.7631319492033,0.030338442605284933,0.05367469486451447
file_98,464.48963992872217,0.25810769928135957,0.4684517280869661
file_99,174.54212537529358,0.06662412207521487,0.11639266957179144
