,atheism_unigram,atheism_bigram,atheism_interpolation
file_182,391.47227211821235,0.11232067821286142,0.34943621123665247
file_183,492.826561550334,0.3448033710904495,0.8882517375407627
file_184,273.435705897018,0.03927515249021047,0.1360681748237195
file_185,307.64477073821206,0.07422394130487335,0.23722341453334733
file_186,434.3459744652822,1.4028249706715448,3.861158765009685
file_187,338.60266715500745,0.09087966152999871,0.2742422397723967
file_188,424.78752658307053,0.04742714492731166,0.16093000511728614
file_189,448.15860759799966,1.3139064762999992,3.3080276155518584
file_19,250.07712381940638,0.09371471204892266,0.2935327326092761
file_190,508.9326805447469,3.194757609335182,8.181808446197389
file_191,404.841561709465,0.0623121412864602,0.1958697397410761
file_192,336.26174454038437,0.10255397709509928,0.3158873314094214
file_193,263.63101816790385,0.09818391153781274,0.3224792708065878
file_194,384.8280644060051,0.06192218060623923,0.18640306976422127
file_195,217.05817116534024,0.04091502200106877,0.1608308513305321
file_196,515.7350486015356,0.08142834071153678,0.22739551084553958
file_197,236.77971178968522,0.04808776557796026,0.16519188999080325
file_198,261.18721273172173,0.022957915350956246,0.09175858398704535
file_199,271.88643523470904,0.10197064464504363,0.3021602275724738
file_2,166.50192352059082,0.06032156502900051,0.22304371074071086
file_20,214.03255436505594,0.054481003889999435,0.1735811083569722
file_200,332.15938560511444,0.1174079163915502,0.37351967326578905
file_201,223.47234967905118,0.050135219357621656,0.17739910878278856
file_202,213.0197635052124,0.06872895670974483,0.23764381091916545
file_203,300.77334081219504,0.05383918799869025,0.1767625217513631
file_204,235.55357266155522,0.0793659004709672,0.2581977428512922
file_205,253.72124012836557,0.03977132826722099,0.13526473377762277
file_206,181.24544112006103,0.2663915377516885,0.7482227025358289
file_207,426.2453740570258,0.06511045191949331,0.20989426559110008
file_208,301.94721249799244,0.027041652695765254,0.10264445326601274
file_209,391.3629854190445,0.2900954303067191,0.7685827111714417
file_21,220.2187503690314,0.07372900068864512,0.23177174203987277
file_210,488.038575493619,0.42739778354454594,1.072825260667612
file_211,199.13784710496157,0.06598728549504286,0.21695154382180368
file_212,243.07005779884594,0.016220857920750033,0.06699516383886008
file_213,290.6198597985185,0.03645972765528042,0.12473199568916228
file_214,175.578848671183,0.022685204685333908,0.08299811333817539
file_215,537.1540228063718,0.3251955600272684,0.8768007727075472
file_216,457.89674494385264,0.03328853140834927,0.1163830684107225
file_217,392.96148298736455,0.07181187499398724,0.23512159611985228
file_218,528.8915751279015,2.107538463472613,5.007835886418868
file_219,499.8923889562221,0.5631351557688279,1.482387166947446
file_22,214.42162887263535,0.014558686213582655,0.054260261331923916
file_220,174.51383429004628,0.029328517934861735,0.09828392128800223
file_221,349.67325576522876,0.15508885137186257,0.44809870094807136
file_222,277.85225088369856,0.051482873013375396,0.20281105617398298
file_223,210.52371858430703,0.015493892303354557,0.059063179196407
file_224,424.11749399856296,0.241736728320383,0.652670283652461
file_225,468.6282400533563,0.9392763903318527,2.5129799805129087
file_226,426.4122202485801,0.26089670994309044,0.754828238916799
file_227,344.40184099120836,0.11736150580792389,0.3491486634393635
file_228,143.0302003306591,0.022566923077646232,0.09124304426408858
file_229,359.8813123952988,0.07607859174112581,0.23361601138302882
file_23,362.27834626758005,0.0835207176573994,0.2531395142107863
file_230,381.764029152292,0.10567226059238502,0.2967069671520741
file_231,228.35361057958005,0.09904672263977371,0.3468563560592133
file_232,578.3861981125796,9.166331272532483,19.921303013814956
file_233,225.67022679133373,0.0719980096464507,0.22633544989943294
file_234,450.5853216073126,0.5828346264475984,1.4947027535483948
file_235,463.86176921214997,0.4304487151808975,1.1804381671177633
file_236,266.7579784325636,0.2188712201200471,0.6119730799098023
file_237,485.2103624031303,0.11874520589226777,0.371872988330011
file_238,220.9318280977071,0.06907855630264324,0.211131069809085
file_239,195.3492410509545,0.08819793901473551,0.30052397023776345
file_24,147.44830137146386,0.05857832023375386,0.19672341200391696
file_240,225.12426250909402,0.03594690058929779,0.12184756984113758
file_241,325.3861789704201,0.1686717707035608,0.4647105400421579
file_242,271.8822237185119,0.0675169953361064,0.217952047527519
file_243,351.6702744858729,0.03963663844291968,0.1320298827912255
file_244,267.315852944974,0.07091278326224199,0.2373144205766228
file_245,209.40558523745898,0.07521450983191202,0.26390703215725014
file_246,276.92132528125006,0.04830391937194418,0.1521322112180142
file_247,269.9776440288196,0.08753362737062467,0.27323247465311384
file_248,209.3234570410061,0.09533468362435461,0.31616753732490466
file_249,294.07233140760025,0.13669722752220076,0.3711182075576012
file_25,238.86279819965006,0.023706093705843895,0.08157913031069294
file_26,391.56178551193057,0.18875116373764556,0.5442168426774652
file_27,334.9678358222086,0.048555454783783265,0.15763941795214167
file_28,210.27757063449135,0.21990144719492863,0.6501495011683228
file_29,484.85133329858434,0.048384837923996296,0.15058577339373594
file_3,221.879837619385,0.033525114017973735,0.11905376389816145
file_30,195.74609662025742,0.02679523433755224,0.09217168438186232
file_31,219.06737822435193,0.055200968221376615,0.20467828940480298
file_32,287.8624411916268,0.04834141048191523,0.16352659515797832
file_33,500.15174155471175,0.6568275818748233,1.6432678573886546
file_34,521.5932139841599,1.3139312074264593,2.978911073826928
file_35,485.64639580952553,0.9163832283980207,2.132850035198414
file_36,239.53177384804675,0.04646399107297218,0.1804894329943694
file_37,376.57237797742744,0.02346838446238524,0.08137854720016684
file_38,540.0587915764938,0.24677535766635678,0.70018866978889
file_39,468.9525377638437,0.12228559436155655,0.37095393342377647
file_4,278.4945377328346,0.07743408288146934,0.24038280251480654
file_40,263.9647132397344,0.09343781999163141,0.2916325710161345
file_41,360.3866617291946,0.05409531708581116,0.16813213708354519
file_42,362.82412448100513,0.0576192461546447,0.17804454919237309
file_43,209.85653618585116,0.04100967550179563,0.13463645281618294
file_44,482.88949796268895,0.49840870226488926,1.3828541257365397
file_45,443.1734080405302,0.12693874502960578,0.35515430914393625
file_46,527.2356303334063,0.17186337691599823,0.5373944029605282
file_47,232.6138458529057,0.17015021156405238,0.4785894740787331
file_48,532.1073376877666,0.2465916966508214,0.6354859284802845
file_49,261.1737626355619,0.09438988149703298,0.3087318172404954
file_5,303.84826808457854,0.0445946593617064,0.14857828951451468
file_50,320.2284355683839,0.1199721512901144,0.36351995493483147
file_51,241.2007804770301,0.20235442315363555,0.5545825632713627
file_52,286.8700643905124,0.08919551778006628,0.2730973769108978
file_52,328.3569655650118,0.15708300947442075,0.3661273512833892
file_53,432.30713906297524,0.19328461794016444,0.5307332163697315
file_54,298.8191541289601,0.10080242766941132,0.29556828352155634
file_55,341.9146565745144,0.07804408628030962,0.24532166562184884
file_56,208.19834586181275,0.051020823985543896,0.17891388072175568
file_57,242.1555040139396,0.08347553290656572,0.23674040675848687
file_58,405.51226735258723,0.4253167957668638,1.0601982581358829
file_59,341.2131934767954,0.13670508643667426,0.3886398103900521
file_6,260.30638712586125,0.0638096949189168,0.22025474438019962
file_60,479.8268094562493,0.4618168345767991,1.2421382339600646
file_61,352.28850717471823,0.05672158285024335,0.1781787061179092
file_62,399.94422528894285,1.6568784261756588,5.953297200569737
file_63,230.78976725747077,0.02471170134660775,0.09163644045883657
file_64,207.16402415043558,0.05902276586514771,0.21448785912446308
file_65,180.2770078924844,0.04128256659853214,0.16014009273436444
file_66,339.25966436533326,0.029624332288540244,0.10764613047619424
file_67,448.7845315202021,0.16301978247014723,0.47489227337409634
file_68,336.57387439692695,0.08784132959869212,0.2654778090785916
file_69,204.48893408944895,0.06148435647582347,0.2012564704837383
file_7,222.26991313133067,0.02169016999192072,0.07166057313551034
file_70,341.5202337338615,0.021143324942783353,0.07316249084068298
file_71,509.26861983566033,0.009528889916543198,0.032166814683572936
file_72,301.9866341948857,0.13606102728059222,0.427421957342373
file_73,193.4281592768683,0.050583219281489,0.19362814981162071
file_74,283.3177805768854,0.0964953070929739,0.3051307022505097
file_75,291.0862705711348,0.11411664965667834,0.40924201642263475
file_76,164.0412630213759,0.014370755059673198,0.057069703288243
file_77,320.10194696774784,0.120580897401521,0.27986176731700185
file_78,193.95212138011092,0.025888432275469126,0.0989043281325869
file_79,257.282041661462,0.06413667563511917,0.18833990648198512
file_8,351.70115506799584,0.06179530224354087,0.2006049006020624
file_80,233.2985616038469,0.14319813572225198,0.4543165485791941
file_81,280.7050596210699,0.08435642852813238,0.2690118866927152
file_82,229.68206192171803,0.16822891434459453,0.456454817624561
file_83,332.40758953541433,0.08084687022773701,0.26425606806924273
file_84,321.40230969454905,0.01924854286954555,0.07034652414404269
file_85,370.7044715062538,0.1320907662719904,0.37008312820317013
file_86,192.62486016807512,0.03549511906340091,0.1290316975954427
file_87,231.28008687708225,0.08787589761081842,0.29490774273547116
file_88,495.64390203783086,0.1963748271865819,0.5310212131108076
file_89,253.65824288482392,0.03224175135516205,0.10912296590565479
file_9,262.92489164733894,0.5110391819636697,1.3165277384035357
file_90,336.59572328209555,0.03577506764507496,0.12080760208832406
file_91,180.9387601855259,0.03216795727133034,0.12745896906561405
file_92,452.35823983911934,1.542209183339726,3.8997337461216794
file_93,463.57501666554793,0.1764631244188848,0.536752528288178
file_94,250.4733727762334,0.08552956995095219,0.27078321164324454
file_95,451.8373730122923,0.1457441938094053,0.5812810225633039
file_96,262.8927524873226,0.09185482582802056,0.29958956873750175
file_97,303.42728966002784,0.022606504912749573,0.08529831623869977
file_98,499.4175963336962,0.7577919078044767,2.643987049257598
file_99,156.4403958691938,0.04077891123832258,0.15330555577950192
